"source";"test_type";"df1";"df2";"test_comp";"test_value";"p_comp";"reported_p";"computed_p";"raw";"error";"decision_error";"one_tailed_in_txt";"apa_factor";"date_received";"journal";"year_published";"period";"statcheck_journal";"reason";"remarks"
"The role of working memory in syntactic ambiguity resolution  A psychometri...  EBSCOhost";"t";NA;290;"=";-1.52;"=";0.13;0.129600474525487;"t(290) = −1.52, p = .13";FALSE;FALSE;TRUE;0.91;"2006-01-10";"JEPG";2007;0;0;NA;NA
"The role of working memory in syntactic ambiguity resolution  A psychometri...  EBSCOhost";"t";NA;163;"=";1.82;"<";0.05;0.0352967480358911;"t(163) = 1.82, p < .05";FALSE;FALSE;TRUE;0.91;"2006-01-10";"JEPG";2007;0;0;NA;NA
"The role of working memory in syntactic ambiguity resolution  A psychometri...  EBSCOhost";"Chi2";1;NA;"=";4.8;"<";0.05;0.0284597369163105;"2(1, N = 166) = 4.80, p < .05";FALSE;FALSE;TRUE;0.91;"2006-01-10";"JEPG";2007;0;0;NA;NA
"The role of working memory in syntactic ambiguity resolution  A psychometri...  EBSCOhost";"Chi2";1;NA;"=";0.2;"=";0.65;0.654720846018577;"2(1, N = 126) = 0.20, p = .65";FALSE;FALSE;TRUE;0.91;"2006-01-10";"JEPG";2007;0;0;NA;NA
"The role of working memory in syntactic ambiguity resolution  A psychometri...  EBSCOhost";"Chi2";2;NA;"=";4.41;"=";0.11;0.110250525304485;"2(2, N = 292) = 4.41, p = .11";FALSE;FALSE;TRUE;0.91;"2006-01-10";"JEPG";2007;0;0;NA;NA
"The role of working memory in syntactic ambiguity resolution  A psychometri...  EBSCOhost";"F";1;534;"=";7.18;"<";0.01;0.00759956071351575;"F(1, 534) = 7.18, p < .01";FALSE;FALSE;TRUE;0.91;"2006-01-10";"JEPG";2007;0;0;NA;NA
"The role of working memory in syntactic ambiguity resolution  A psychometri...  EBSCOhost";"F";1;534;"=";81.78;"<";0.01;2.80609385706184e-18;"F(1, 534) = 81.78, p < .01";FALSE;FALSE;TRUE;0.91;"2006-01-10";"JEPG";2007;0;0;NA;NA
"The role of working memory in syntactic ambiguity resolution  A psychometri...  EBSCOhost";"Chi2";2;NA;"=";6.09;"<";0.05;0.0475963119875303;"2(2, N = 316) = 6.09, p < .05";FALSE;FALSE;TRUE;0.91;"2006-01-10";"JEPG";2007;0;0;NA;NA
"The role of working memory in syntactic ambiguity resolution  A psychometri...  EBSCOhost";"Chi2";2;NA;"=";10.55;"<";0.05;0.00511795670827265;"2(2, N = 222) = 10.55, p < .05";FALSE;FALSE;TRUE;0.91;"2006-01-10";"JEPG";2007;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"t";NA;17;"=";2.03;"=";0.06;0.0583062587803272;"t(17) = 2.03, p = .06";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"F";4;68;"=";6.46;"<";0.001;0.000181789172781249;"F(4, 68) = 6.46, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"t";NA;17;"=";4.6;"<";1e-04;0.000255059277902411;"t(17) = 4.6, p < .0001";TRUE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"t";NA;17;"=";5.1;"<";0.001;8.89382464122757e-05;"t(17) = 5.10, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"t";NA;17;"=";2.06;"=";0.05;0.0550475007657295;"t(17) = 2.06, p = .05";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"F";4;68;"=";9.45;"<";0.001;3.90509669968421e-06;"F(4, 68) = 9.45, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"F";4;68;"<";1;"ns";NA;0.413741411639533;"F(4, 68) < 1, ns";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"F";4;68;"=";43.5;"<";0.001;4.58358096577293e-18;"F(4, 68) = 43.5, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"F";4;68;"=";69;"<";0.001;3.26423264625405e-23;"F(4, 68) = 69.0, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"F";4;17;"=";12.2;"<";0.001;7.36976447626695e-05;"F(4, 17) = 12.2, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"F";4;17;"=";9.4;"<";0.001;0.000337745451655615;"F(4, 17) = 9.4, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"Z";NA;NA;"=";9;"<";0.001;2.25717681190768e-19;"z = 9.00, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"Z";NA;NA;"=";7.69;"<";0.001;1.47135026950184e-14;"z = 7.69, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"Z";NA;NA;"=";3.57;"<";0.001;0.000356981227809695;"z = 3.57, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"Z";NA;NA;"=";4.42;"<";0.001;9.87009012506654e-06;"z = 4.42, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"Z";NA;NA;"=";3.4;"<";0.001;0.000673858531353762;"z = 3.4, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"t";NA;198;"=";12.6;"<";0.001;4.08153423484187e-27;"t(198) = 12.6, p < .001";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Conceptual distinctiveness supports detailed visual long-term memory for re...  EBSCOhost";"t";NA;198;"=";2.08;"=";0.04;0.0388129441335829;"t(198) = 2.08, p = .04";FALSE;FALSE;FALSE;0.3;"2009-03-25";"JEPG";2010;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;69;"=";7.16;"<";1e-04;6.81756328187089e-10;"t(69) = 7.16, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";14.95;"<";1e-04;0.000110398063117963;"χ 2(1) = 14.95, p < .0001";TRUE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;69;"=";4.31;"<";1e-04;5.3121862123283e-05;"t(69) = 4.31, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;150;"=";2.84;"<";0.01;0.00513804979186255;"t(150) = 2.84, p < .01";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;150;"=";4.02;"<";0.01;9.18571079191211e-05;"t(150) = 4.02, p < .01";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";15.51;"<";1e-04;8.20699357916233e-05;"χ 2(1) = 15.51, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";8.01;"<";1e-04;0.00465197376733631;"χ 2(1) = 8.01, p < .0001";TRUE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;148;"=";9.14;"<";1e-04;4.46221262410351e-16;"t(148) = 9.14, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;147;"=";8.67;"<";1e-04;7.31042914649416e-15;"t(147) = 8.67, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;147;"=";1.66;">";0.09;0.0990461996231561;"t(147) = 1.66, p > .09";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Z";NA;NA;"=";3.65;"<";0.001;0.000262240308840969;"z = 3.65, p < .001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;107;"=";2.4;"<";0.02;0.01812245739614;"t(107) = 2.40, p < .02";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;107;"=";2.79;"<";0.01;0.00624172336181117;"t(107) = 2.79, p < .01";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;226;"=";4.18;"<";1e-04;4.16881275821244e-05;"t(226) = 4.18, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;458;"=";10.41;"<";1e-04;6.38320743473257e-23;"t(458) = 10.41, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;458;"=";13.79;"<";1e-04;1.98444536856276e-36;"t(458) = 13.79, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";103.68;"<";1e-04;2.3777945663263e-24;"χ 2(1) = 103.68, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";160.03;"<";1e-04;1.11453497542631e-36;"χ 2(1) = 160.03, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;455;"=";17.45;"<";1e-04;1.40266595860242e-52;"t(455) = 17.45, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;454;"=";15.7;"<";1e-04;1.10579765106364e-44;"t(454) = 15.70, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;455;"=";9.17;"<";1e-04;1.64441678081901e-18;"t(455) = 9.17, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;454;"=";5.79;"<";1e-04;1.31521976785489e-08;"t(454) = 5.79, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Z";NA;NA;"=";8.68;"<";1e-04;3.95768823357443e-18;"z = 8.68, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;459;"=";6.39;"<";1e-04;4.07910910749555e-10;"t(459) = 6.39, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;459;"=";2.87;"<";0.01;0.00429428249838493;"t(459) = 2.87, p < .01";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";25.81;"<";0.001;3.76731546079874e-07;"χ 2(1) = 25.81, p < .001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";6.87;"<";0.01;0.00876546515607524;"χ(1) = 6.87, p < .01";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;88;"=";2.41;"<";0.02;0.0180347468172998;"t(88) = 2.41, p < .02";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;88;"=";2.38;"<";0.02;0.0194720103116667;"t(88) = 2.38, p < .02";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;88;"=";2.77;"<";0.01;0.00683715465843566;"t(88) = 2.77, p < .01";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"<";1;"ns";NA;0.317310507862914;"χ(1) < 1, ns";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";3.79;"<";0.06;0.0515596484682466;"χ 2(1) = 3.79, p < .06";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";3.6;"<";0.06;0.0577795711235975;"χ 2(1) = 3.60, p < .06";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;87;"=";5.6;"<";1e-04;2.46253838206479e-07;"t(87) = 5.60, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;86;"=";5.23;"<";1e-04;1.17657868417057e-06;"t(86) = 5.23, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;87;"=";2.41;"<";0.02;0.0180591796501651;"t(87) = 2.41, p < .02";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;86;"=";1.54;">";0.12;0.127231914945758;"t(86) = 1.54, p > .12";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Z";NA;NA;"=";2.45;"<";0.02;0.0142856214705428;"z = 2.45, p < .02";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;87;"=";4.96;"<";1e-04;3.45838831358996e-06;"t(87) = 4.96, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;86;"=";3.5;"<";0.001;0.000739681026310676;"t(86) = 3.50, p < .001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;87;"=";5.6;"<";1e-04;2.46253838206479e-07;"t(87) = 5.60, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;86;"=";4.38;"<";0.01;3.33102076469567e-05;"t(86) = 4.38, p < .01";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Z";NA;NA;"=";2.95;"<";0.01;0.00317773929472974;"z = 2.95, p < .01";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;87;"=";5.48;"<";1e-04;4.08542407185779e-07;"t(87) = 5.48, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;86;"=";5.05;"<";1e-04;2.44714302369312e-06;"t(86) = 5.05, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;87;"=";2.38;"<";0.02;0.0194973094650502;"t(87) = 2.38, p < .02";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;86;"=";1.6;">";0.11;0.113266039701337;"t(86) = 1.60, p > .11";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Z";NA;NA;"=";2.43;"<";0.02;0.0150988228326184;"z = 2.43, p < .02";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;85;"=";3.33;"<";0.01;0.00128606990352004;"t(85) = 3.33, p < .01";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;85;"=";1.16;">";0.25;0.249296732529609;"t(85) = 1.16, p > .25";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;85;"=";4.16;"<";0.01;7.57839658466494e-05;"t(85) = 4.16, p < .01";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;141;"=";8.04;"<";1e-04;3.28920641956277e-13;"t(141) = 8.04, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;141;"=";4.48;"<";1e-04;1.53076589233972e-05;"t(141) = 4.48, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;141;"=";4.17;"<";1e-04;5.29373901165058e-05;"t(141) = 4.17, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";4.12;"<";0.05;0.0423790783509724;"χ 2(1) = 4.12, p < .05";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";6.32;"<";0.02;0.011938362898371;"χ 2(1) = 6.32, p < .02";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Chi2";1;NA;"=";33.27;"<";1e-04;8.0210546186417e-09;"χ 2(1) = 33.27, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;138;"=";8.88;"<";1e-04;3.17440359363738e-15;"t(138) = 8.88, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;138;"=";10.54;"<";1e-04;2.02143674699319e-19;"t(138) = 10.54, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;138;"=";7.9;"<";1e-04;7.89140438071798e-13;"t(138) = 7.90, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;138;"=";4.73;"<";1e-04;5.48447228735206e-06;"t(138) = 4.73, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;137;"=";3.6;"<";0.001;0.000443749547073812;"t(137) = 3.60, p < .001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;138;"=";3.57;"<";0.001;0.000491797610785044;"t(138) = 3.57, p < .001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;137;"=";1.86;">";0.06;0.0650298862195262;"t(137) = 1.86, p > .06";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Z";NA;NA;"=";3.34;"<";0.001;0.00083778389890074;"z = 3.34, p < .001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;137;"=";9.09;"<";1e-04;9.99466364070673e-16;"t(137) = 9.09, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;138;"=";4.97;"<";1e-04;1.95170156232673e-06;"t(138) = 4.97, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;137;"=";1.79;">";0.07;0.0756626824327326;"t(137) = 1.79, p > .07";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Z";NA;NA;"=";6.35;"<";1e-04;2.15314927702433e-10;"z = 6.35, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;137;"=";6.48;"<";1e-04;1.52927597626551e-09;"t(137) = 6.48, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"t";NA;137;"=";1.85;">";0.06;0.0664679749152131;"t(137) = 1.85, p > .06";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
"Unpacking unpacking  Greater detail can reduce perceived likelihood  EBSCOhost";"Z";NA;NA;"=";5.52;"<";1e-04;3.38999662731017e-08;"z = 5.52, p < .0001";FALSE;FALSE;FALSE;0.93;"2010-01-05";"JEPG";2011;0;0;NA;NA
